fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality
0.192307692;0.196078431;0.210843373;0.02607362;0.130563798;0.118466899;0.24361949;0.101985734;0.509090909;0.325581395;0.35483871;4
0.25;0.12745098;0.301204819;0.168711656;0.097922849;0.149825784;0.334106729;0.194524773;0.390909091;0.244186047;0.129032258;5
0.307692308;0.078431373;0.192771084;0.11809816;0.106824926;0.12543554;0.271461717;0.16753422;0.445454545;0.139534884;0.193548387;5
0.615384615;0.352941176;0.530120482;0.085889571;0.118694362;0.06271777;0.266821346;0.186813187;0.245454545;0.337209302;0.306451613;4
0.288461538;0.480392157;0.174698795;0.024539877;0.091988131;0.045296167;0.157772622;0.128976287;0.545454545;0.604651163;0.35483871;5
0.221153846;0.31372549;0.186746988;0.004601227;0.115727003;0.073170732;0.373549884;0.113553114;0.454545455;0.639534884;0.241935484;6
0.173076923;0.161764706;0.15060241;0.139570552;0.068249258;0.034843206;0.136890951;0.13283208;0.536363636;0.139534884;0.403225806;5
0.288461538;0.098039216;0.228915663;0.012269939;0.086053412;0.114982578;0.236658933;0.090418354;0.545454545;0.430232558;0.516129032;7
0.307692308;0.078431373;0.192771084;0.11809816;0.106824926;0.12543554;0.271461717;0.16753422;0.445454545;0.139534884;0.193548387;5
0.278846154;0.049019608;0.174698795;0.07208589;0.12462908;0.101045296;0.262180974;0.140543667;0.654545455;0.174418605;0.274193548;6
0.230769231;0.166666667;0.15060241;0.012269939;0.06231454;0.114982578;0.222737819;0.078850974;0.527272727;0.255813953;0.5;7
0.192307692;0.176470588;0.144578313;0.13190184;0.103857567;0.18466899;0.331786543;0.17331791;0.536363636;0.186046512;0.225806452;5
0.355769231;0.18627451;0.21686747;0.098159509;0.080118694;0.149825784;0.35962877;0.130904184;0.281818182;0.127906977;0.483870968;5
0.192307692;0.176470588;0.144578313;0.13190184;0.103857567;0.18466899;0.331786543;0.17331791;0.536363636;0.186046512;0.225806452;5
0.182692308;0.196078431;0.144578313;0.259202454;0.103857567;0.202090592;0.366589327;0.227299017;0.536363636;0.255813953;0.225806452;5
0.355769231;0.147058824;0.21686747;0.098159509;0.080118694;0.142857143;0.352668213;0.128976287;0.290909091;0.11627907;0.483870968;5
0.355769231;0.18627451;0.21686747;0.098159509;0.080118694;0.149825784;0.35962877;0.130904184;0.281818182;0.127906977;0.483870968;5
0.326923077;0.593137255;0.126506024;0.136503067;0.181008902;0.108013937;0.378190255;0.192596877;0.254545455;0.38372093;0.177419355;6
0.230769231;0.166666667;0.15060241;0.012269939;0.06231454;0.114982578;0.222737819;0.078850974;0.527272727;0.255813953;0.5;7
0.259615385;0.107843137;0.180722892;0.003067485;0.100890208;0.108013937;0.313225058;0.125120494;0.636363636;0.197674419;0.177419355;6
0.240384615;0.406862745;0.13253012;0.018404908;0.109792285;0.101045296;0.303944316;0.111625217;0.609090909;0.372093023;0.387096774;6
0.317307692;0.156862745;0.246987952;0.263803681;0.109792285;0.128919861;0.315545244;0.244650087;0.545454545;0.197674419;0.112903226;5
0.25;0.088235294;0.192771084;0.027607362;0.115727003;0.135888502;0.443155452;0.128976287;0.709090909;0.325581395;0.274193548;6
0.317307692;0.166666667;0.192771084;0.148773006;0.09495549;0.222996516;0.610208817;0.188741083;0.409090909;0.348837209;0.177419355;6
0.25;0.088235294;0.192771084;0.027607362;0.115727003;0.135888502;0.443155452;0.128976287;0.709090909;0.325581395;0.274193548;6
0.317307692;0.156862745;0.246987952;0.263803681;0.109792285;0.128919861;0.315545244;0.244650087;0.545454545;0.197674419;0.112903226;5
0.288461538;0.549019608;0.048192771;0.139570552;0.15727003;0.083623693;0.308584687;0.194524773;0.590909091;0.279069767;0.14516129;4
0.432692308;0.196078431;0.240963855;0.110429448;0.09495549;0.12543554;0.429234339;0.20223636;0.563636364;0.337209302;0.258064516;6
0.423076923;0.18627451;0.234939759;0.110429448;0.089020772;0.163763066;0.461716937;0.20223636;0.536363636;0.337209302;0.241935484;6
0.326923077;0.147058824;0.228915663;0.210122699;0.145400593;0.18466899;0.429234339;0.20802005;0.336363636;0.255813953;0.161290323;6
0.326923077;0.147058824;0.228915663;0.210122699;0.145400593;0.18466899;0.429234339;0.20802005;0.336363636;0.255813953;0.161290323;6
0.326923077;0.147058824;0.228915663;0.210122699;0.145400593;0.18466899;0.429234339;0.20802005;0.336363636;0.255813953;0.161290323;6
0.326923077;0.147058824;0.228915663;0.210122699;0.145400593;0.18466899;0.429234339;0.20802005;0.336363636;0.255813953;0.161290323;6
0.288461538;0.431372549;0.192771084;0.193251534;0.103857567;0.181184669;0.49187935;0.194524773;0.5;0.325581395;0.258064516;6
0.307692308;0.176470588;0.355421687;0.012269939;0.083086053;0.132404181;0.257540603;0.090418354;0.563636364;0.220930233;0.5;7
0.230769231;0.166666667;0.126506024;0.229294479;0.089020772;0.090592334;0.348027842;0.21380374;0.690909091;0.488372093;0.258064516;6
0.336538462;0.235294118;0.138554217;0.200920245;0.121661721;0.163763066;0.436194896;0.21958743;0.436363636;0.279069767;0.112903226;5
0.375;0.225490196;0.156626506;0.110429448;0.065281899;0.073170732;0.187935035;0.140543667;0.372727273;0.325581395;0.387096774;5
0.317307692;0.12745098;0.222891566;0.027607362;0.050445104;0.073170732;0.211136891;0.061499904;0.390909091;0.186046512;0.548387097;7
0.288461538;0.156862745;0.204819277;0.032208589;0.112759644;0.217770035;0.486078886;0.1212647;0.527272727;0.418604651;0.274193548;6
0.298076923;0.31372549;0.337349398;0.162576687;0.100890208;0.132404181;0.308584687;0.200308463;0.381818182;0.279069767;0.112903226;5
0.221153846;0.098039216;0.21686747;0.021472393;0.086053412;0.06271777;0.55800464;0.100057837;0.590909091;0.662790698;0.532258065;6
0.288461538;0.12745098;0.162650602;0.023006135;0.06231454;0.083623693;0.30162413;0.055716214;0.4;0.453488372;0.741935484;7
0.192307692;0.117647059;0.162650602;0.012269939;0.065281899;0.034843206;0.157772622;0.065355697;0.481818182;0.162790698;0.467741935;7
0.173076923;0.107843137;0.156626506;0.012269939;0.06231454;0.034843206;0.155452436;0.065355697;0.481818182;0.174418605;0.467741935;7
0.221153846;0.323529412;0.084337349;0.150306748;0.083086053;0.055749129;0.255220418;0.171390013;0.6;0.26744186;0.322580645;5
0.201923077;0.12745098;0.168674699;0.061349693;0.130563798;0.132404181;0.440835267;0.1791016;0.909090909;0.558139535;0.322580645;4
0.451923077;0.176470588;0.126506024;0.239263804;0.192878338;0.135888502;0.436194896;0.209947947;0.272727273;0.325581395;0.290322581;3
0.298076923;0.31372549;0.337349398;0.162576687;0.100890208;0.132404181;0.308584687;0.200308463;0.381818182;0.279069767;0.112903226;5
0.192307692;0.156862745;0.265060241;0.044478528;0.059347181;0.010452962;0.232018561;0.08077887;0.736363636;0.244186047;0.596774194;3
0.192307692;0.156862745;0.234939759;0.013803681;0.133531157;0.12195122;0.345707657;0.117408907;0.445454545;0.348837209;0.209677419;6
0.278846154;0.176470588;0.234939759;0.007668712;0.091988131;0.149825784;0.320185615;0.123192597;0.545454545;0.418604651;0.258064516;8
0.240384615;0.264705882;0.180722892;0.078220859;0.077151335;0.020905923;0.204176334;0.107769424;0.5;0.220930233;0.483870968;7
0.240384615;0.264705882;0.180722892;0.078220859;0.077151335;0.020905923;0.204176334;0.107769424;0.5;0.220930233;0.483870968;7
0.25;0.147058824;0.234939759;0.018404908;0.068249258;0.073170732;0.252900232;0.078850974;0.545454545;0.325581395;0.612903226;6
0.192307692;0.274509804;0.228915663;0.004601227;0.083086053;0.003484321;0.153132251;0.0634278;0.509090909;0.139534884;0.548387097;4
0.298076923;0.034313725;0.210843373;0.073619632;0.115727003;0.118466899;0.229698376;0.130904184;0.545454545;0.23255814;0.35483871;6
0.298076923;0.205882353;0.240963855;0.289110429;0.100890208;0.118466899;0.341067285;0.240794293;0.190909091;0.290697674;0.14516129;5
0.298076923;0.196078431;0.240963855;0.116564417;0.080118694;0.045296167;0.199535963;0.140543667;0.409090909;0.127906977;0.35483871;5
0.326923077;0.205882353;0.240963855;0.199386503;0.106824926;0.222996516;0.515081206;0.204164257;0.327272727;0.430232558;0.258064516;6
0.230769231;0.156862745;0.210843373;0.009202454;0.086053412;0.069686411;0.366589327;0.078850974;0.345454545;0.302325581;0.419354839;6
0.298076923;0.205882353;0.240963855;0.289110429;0.100890208;0.118466899;0.341067285;0.240794293;0.190909091;0.290697674;0.14516129;5
0.298076923;0.235294118;0.156626506;0.11809816;0.130563798;0.104529617;0.39675174;0.181029497;0.481818182;0.337209302;0.193548387;6
0.144230769;0.490196078;0.042168675;0.096625767;0.100890208;0.111498258;0.324825986;0.140543667;0.563636364;0.406976744;0.274193548;5
0.144230769;0.495098039;0.042168675;0.099693252;0.103857567;0.111498258;0.315545244;0.142471564;0.563636364;0.406976744;0.274193548;6
0.153846154;0.5;0.042168675;0.098159509;0.106824926;0.118466899;0.320185615;0.140543667;0.563636364;0.406976744;0.274193548;6
0.298076923;0.235294118;0.156626506;0.11809816;0.130563798;0.104529617;0.39675174;0.181029497;0.481818182;0.337209302;0.193548387;6
0.134615385;0.509803922;0.042168675;0.098159509;0.103857567;0.108013937;0.320185615;0.140543667;0.554545455;0.418604651;0.274193548;5
0.192307692;0.166666667;0.156626506;0.191717791;0.12462908;0.146341463;0.3225058;0.194524773;0.518181818;0.186046512;0.209677419;5
0.269230769;0.490196078;0.180722892;0.069018405;0.142433234;0.097560976;0.26450116;0.15018315;0.472727273;0.186046512;0.161290323;5
0.307692308;0.205882353;0.325301205;0.154907975;0.109792285;0.198606272;0.522041763;0.182957393;0.3;0.453488372;0.241935484;5
0.269230769;0.107843137;0.246987952;0.127300613;0.109792285;0.170731707;0.371229698;0.159822634;0.381818182;0.406976744;0.290322581;6
0.278846154;0.117647059;0.246987952;0.130368098;0.103857567;0.167247387;0.364269142;0.159822634;0.381818182;0.418604651;0.290322581;6
0.375;0.176470588;0.240963855;0.007668712;0.097922849;0.024390244;0.118329466;0.084634664;0.154545455;0.325581395;0.419354839;5
0.288461538;0.235294118;0.204819277;0.009202454;0.103857567;0.041811847;0.134570766;0.09234625;0.3;0.290697674;0.419354839;4
0.307692308;0.215686275;0.295180723;0.062883436;0.080118694;0.052264808;0.222737819;0.08656256;0.490909091;0.534883721;0.709677419;7
0.307692308;0.156862745;0.21686747;0.033742331;0.074183976;0.069686411;0.238979118;0.055716214;0.427272727;0.186046512;0.741935484;8
0.221153846;0.225490196;0.34939759;0.067484663;0.089020772;0.118466899;0.24361949;0.073067284;0.527272727;0.441860465;0.693548387;8
0.288461538;0.352941176;0.222891566;0.069018405;0.112759644;0.153310105;0.445475638;0.128976287;0.327272727;0.5;0.403225806;4
0.278846154;0.254901961;0.180722892;0.23006135;0.133531157;0.170731707;0.43387471;0.21380374;0.427272727;0.313953488;0.209677419;5
0.317307692;0.264705882;0.144578313;0.226993865;0.136498516;0.153310105;0.438515081;0.22537112;0.363636364;0.313953488;0.129032258;5
0.336538462;0.235294118;0.15060241;0.101226994;0.139465875;0.156794425;0.39675174;0.17331791;0.327272727;0.290697674;0.129032258;5
0.259615385;0.196078431;0.198795181;0.231595092;0.130563798;0.170731707;0.419953596;0.206092153;0.454545455;0.337209302;0.274193548;6
0.326923077;0.147058824;0.234939759;0.208588957;0.145400593;0.163763066;0.424593968;0.20802005;0.236363636;0.302325581;0.161290323;7
0.326923077;0.147058824;0.234939759;0.208588957;0.145400593;0.163763066;0.424593968;0.20802005;0.236363636;0.302325581;0.161290323;7
0.326923077;0.147058824;0.234939759;0.208588957;0.145400593;0.163763066;0.424593968;0.20802005;0.236363636;0.302325581;0.161290323;7
0.326923077;0.147058824;0.234939759;0.208588957;0.145400593;0.163763066;0.424593968;0.20802005;0.236363636;0.302325581;0.161290323;7
0.201923077;0.068627451;0.186746988;0.079754601;0.09495549;0.177700348;0.3387471;0.142471564;0.727272727;0.279069767;0.403225806;6
0.346153846;0.196078431;0.253012048;0.294478528;0.169139466;0.177700348;0.431554524;0.24850588;0.218181818;0.255813953;0.177419355;5
0.230769231;0.196078431;0.13253012;0.102760736;0.09495549;0.083623693;0.343387471;0.165606324;0.654545455;0.488372093;0.290322581;7
0.509615385;0.5;0.228915663;0.015337423;0.169139466;0.111498258;0.401392111;0.186813187;0.463636364;0.186046512;0.080645161;3
0.240384615;0.245098039;0.162650602;0.009202454;0.109792285;0.111498258;0.385150812;0.1212647;0.590909091;0.372093023;0.225806452;6
0.432692308;0.303921569;0.421686747;0.153374233;0.106824926;0.108013937;0.371229698;0.20223636;0.336363636;0.406976744;0.225806452;5
0.326923077;0.107843137;0.277108434;0.049079755;0.09495549;0.278745645;0.412993039;0.117408907;0.427272727;0.441860465;0.516129032;7
0.355769231;0.088235294;0.265060241;0.164110429;0.109792285;0.219512195;0.317865429;0.19066898;0.409090909;0.26744186;0.322580645;6
0.278846154;0.088235294;0.301204819;0.023006135;0.100890208;0.087108014;0.262180974;0.100057837;0.390909091;0.26744186;0.370967742;6
0.221153846;0.323529412;0;0.015337423;0.160237389;0.118466899;0.180974478;0.082706767;0.5;0.523255814;0.451612903;6
0.432692308;0.117647059;0.210843373;0.004601227;0.121661721;0.034843206;0.150812065;0.094274147;0.372727273;0.186046512;0.403225806;6
0.221153846;0.323529412;0;0.015337423;0.160237389;0.118466899;0.180974478;0.082706767;0.5;0.523255814;0.451612903;6
0.211538462;0.205882353;0.126506024;0.010736196;0.136498516;0.139372822;0.368909513;0.082706767;0.545454545;0.244186047;0.5;6
0.336538462;0.323529412;0.144578313;0.095092025;0.142433234;0.135888502;0.357308585;0.15018315;0.436363636;0.220930233;0.306451613;6
0.336538462;0.323529412;0.144578313;0.095092025;0.142433234;0.135888502;0.357308585;0.15018315;0.436363636;0.220930233;0.306451613;6
0.326923077;0.343137255;0.144578313;0.093558282;0.145400593;0.132404181;0.357308585;0.152111047;0.436363636;0.220930233;0.306451613;5
0.336538462;0.31372549;0.144578313;0.093558282;0.145400593;0.135888502;0.364269142;0.152111047;0.436363636;0.220930233;0.306451613;6
0.230769231;0.245098039;0.162650602;0.06595092;0.080118694;0.097560976;0.290023202;0.107769424;0.436363636;0.23255814;0.387096774;7
0.230769231;0.225490196;0.156626506;0.064417178;0.083086053;0.118466899;0.3225058;0.10969732;0.445454545;0.220930233;0.387096774;6
0.221153846;0.274509804;0.162650602;0.023006135;0.077151335;0.048780488;0.211136891;0.088490457;0.618181818;0.569767442;0.564516129;7
0.115384615;0.460784314;0.084337349;0.11809816;0.068249258;0.114982578;0.35962877;0.090418354;0.736363636;0.337209302;0.725806452;8
0.384615385;0.166666667;0.246987952;0.047546012;0.097922849;0.12195122;0.324825986;0.159822634;0.581818182;0.26744186;0.322580645;6
0.182692308;0.274509804;0.126506024;0.093558282;0.086053412;0.170731707;0.364269142;0.134759977;0.518181818;0.476744186;0.322580645;6
0.192307692;0.254901961;0.126506024;0.09202454;0.091988131;0.167247387;0.366589327;0.134759977;0.518181818;0.465116279;0.322580645;5
0.288461538;0.196078431;0.361445783;0.007668712;0.364985163;0.139372822;0.273781903;0.1212647;0.336363636;0.255813953;0.177419355;6
0.288461538;0.166666667;0.204819277;0.062883436;0.065281899;0.111498258;0.290023202;0.107769424;0.445454545;0.186046512;0.419354839;6
0.269230769;0.156862745;0.210843373;0.108895706;0.065281899;0.118466899;0.292343387;0.128976287;0.427272727;0.174418605;0.403225806;5
0.201923077;0.215686275;0.28313253;0.111196319;0.06231454;0.059233449;0.287703016;0.119336804;0.727272727;0.244186047;0.564516129;7
0.221153846;0.044117647;0.15060241;0.041411043;0.091988131;0.027874564;0.139211137;0.1212647;0.745454545;0.430232558;0.338709677;6
0.211538462;0.019607843;0.144578313;0.007668712;0.09495549;0.045296167;0.129930394;0.107769424;0.809090909;0.453488372;0.370967742;7
0.269230769;0.156862745;0.210843373;0.108895706;0.065281899;0.118466899;0.292343387;0.128976287;0.427272727;0.174418605;0.403225806;5
0.288461538;0.166666667;0.204819277;0.062883436;0.065281899;0.111498258;0.290023202;0.107769424;0.445454545;0.186046512;0.419354839;6
0.288461538;0.196078431;0.265060241;0.133435583;0.065281899;0.114982578;0.296983759;0.14439946;0.4;0.162790698;0.387096774;6
0.432692308;0.323529412;0.307228916;0.021472393;0.109792285;0.031358885;0.459396752;0.113553114;0.272727273;0.38372093;0.548387097;5
0.355769231;0.18627451;0.186746988;0.079754601;0.142433234;0.449477352;0.705336427;0.14439946;0.418181818;0.430232558;0.403225806;5
0.394230769;0.176470588;0.246987952;0.223159509;0.091988131;0.12543554;0.480278422;0.20223636;0.218181818;0.441860465;0.322580645;6
0.25;0.254901961;0.138554217;0.087423313;0.089020772;0.12195122;0.310904872;0.140543667;0.427272727;0.5;0.322580645;6
0.259615385;0.196078431;0.210843373;0.226993865;0.097922849;0.18466899;0.431554524;0.206092153;0.463636364;0.325581395;0.258064516;6
0.326923077;0.12745098;0.246987952;0.010736196;0.080118694;0.108013937;0.176334107;0.094274147;0.409090909;0.337209302;0.387096774;5
0.25;0.235294118;0.210843373;0.064417178;0.06231454;0.111498258;0.213457077;0.078850974;0.581818182;0.441860465;0.725806452;8
0.288461538;0.156862745;0.204819277;0.061349693;0.068249258;0.12195122;0.292343387;0.107769424;0.436363636;0.197674419;0.419354839;5
0.240384615;0.147058824;0.180722892;0.018404908;0.071216617;0.048780488;0.19025522;0.067283594;0.509090909;0.209302326;0.612903226;6
0.259615385;0.196078431;0.204819277;0.142638037;0.086053412;0.097560976;0.287703016;0.159822634;0.354545455;0.255813953;0.290322581;5
0.173076923;0.176470588;0.156626506;0.078220859;0.065281899;0.034843206;0.164733179;0.100057837;0.481818182;0.186046512;0.451612903;5
0.240384615;0.147058824;0.180722892;0.018404908;0.071216617;0.048780488;0.19025522;0.067283594;0.509090909;0.209302326;0.612903226;6
0.240384615;0.147058824;0.198795181;0.013803681;0.080118694;0.045296167;0.222737819;0.07499518;0.545454545;0.23255814;0.516129032;6
0.192307692;0.18627451;0.162650602;0.179447853;0.106824926;0.18466899;0.373549884;0.194524773;0.509090909;0.23255814;0.209677419;6
0.201923077;0.176470588;0.240963855;0.010736196;0.112759644;0.034843206;0.30162413;0.142471564;0.663636364;0.360465116;0.387096774;5
0.269230769;0.098039216;0.210843373;0.013803681;0.118694362;0.163763066;0.306264501;0.1212647;0.645454545;0.73255814;0.35483871;7
0.346153846;0.117647059;0.259036145;0.110429448;0.106824926;0.087108014;0.334106729;0.1791016;0.427272727;0.38372093;0.161290323;7
0.403846154;0.156862745;0.21686747;0.013803681;0.112759644;0.052264808;0.278422274;0.148255254;0.436363636;0.372093023;0.322580645;6
